consID1,constructorId,consID1 .
consID109,constructorRef,phillips .
consID109,name,Phillips .
consID109,nationality,American .
consID109,url,<http://en.wikipedia.org/wiki/Phillips_(constructor)> .
consID110,constructorId,consID110 .
consID110,constructorRef,lesovsky .
consID110,name,Lesovsky .
consID110,nationality,American .
consID110,url,<http://en.wikipedia.org/wiki/Lesovsky> .
consID111,constructorId,consID111 .
consID111,constructorRef,trevis .
consID111,name,Trevis .
consID111,nationality,American .
consID111,url,<http://en.wikipedia.org/wiki/Trevis> .
consID112,constructorId,consID112 .
consID112,constructorRef,meskowski .
consID112,name,Meskowski .
consID112,nationality,American .
consID112,url,<http://en.wikipedia.org/wiki/Meskowski> .
consID113,constructorId,consID113 .
consID113,constructorRef,kurtis_kraft .
consID113,name,Kurtis Kraft .
consID113,nationality,American .
consID113,url,<http://en.wikipedia.org/wiki/Kurtis_Kraft> .
consID114,constructorId,consID114 .
consID114,constructorRef,kuzma .
consID114,name,Kuzma .
consID114,nationality,American .
consID114,url,<http://en.wikipedia.org/wiki/Kuzma_(constructor)> .
consID115,constructorId,consID115 .
consID115,constructorRef,vhristensen .
consID115,name,Christensen .
consID115,nationality,American .
consID115,url,<http://en.wikipedia.org/wiki/Christensen_(constructor)> .
consID116,constructorId,consID116 .
consID116,constructorRef,ewing .
consID116,name,Ewing .
consID116,nationality,American .
consID116,url,<http://en.wikipedia.org/wiki/Ewing_(constructor)> .
consID117,constructorId,consID117 .
consID117,constructorRef,aston_martin .
consID117,name,Aston Martin .
consID117,nationality,British .
consID117,url,<http://en.wikipedia.org/wiki/Aston_Martin> .
consID118,constructorId,consID118 .
consID118,constructorRef,vanwall .
consID118,name,Vanwall .
consID118,nationality,British .
consID118,url,<http://en.wikipedia.org/wiki/Vanwall> .
consID119,constructorId,consID119 .
consID119,constructorRef,moore .
consID119,name,Moore .
consID119,nationality,American .
consID119,url,<http://en.wikipedia.org/wiki/Moore_(constructor)> .
consID120,constructorId,consID120 .
consID120,constructorRef,dunn .
consID120,name,Dunn .
consID120,nationality,American .
consID120,url,<http://en.wikipedia.org/wiki/Dunn_Engineering> .
consID121,constructorId,consID121 .
consID121,constructorRef,elder .
consID121,name,Elder .
consID121,nationality,American .
consID121,url,<http://en.wikipedia.org/wiki/Elder_(constructor)> .
consID122,constructorId,consID122 .
consID122,constructorRef,sutton .
consID122,name,Sutton .
consID122,nationality,American .
consID122,url,<http://en.wikipedia.org/wiki/Sutton_(constructor)> .
consID123,constructorId,consID123 .
consID123,constructorRef,fry .
consID123,name,Fry .
consID123,nationality,British .
consID123,url,<http://en.wikipedia.org/wiki/Fry_(racing_team)> .
consID124,constructorId,consID124 .
consID124,constructorRef,tec-mec .
consID124,name,Tec-Mec .
consID124,nationality,Italian .
consID124,url,<http://en.wikipedia.org/wiki/Tec-Mec> .
consID125,constructorId,consID125 .
consID125,constructorRef,connaught .
consID125,name,Connaught .
consID125,nationality,British .
consID125,url,<http://en.wikipedia.org/wiki/Connaught_Engineering> .
consID126,constructorId,consID126 .
consID126,constructorRef,alta .
consID126,name,Alta .
consID126,nationality,British .
consID126,url,<http://en.wikipedia.org/wiki/Alta_auto_racing_team> .
consID127,constructorId,consID127 .
consID127,constructorRef,osca .
consID127,name,OSCA .
consID127,nationality,Italian .
consID127,url,<http://en.wikipedia.org/wiki/Officine_Specializate_Costruzione_Automobili> .
consID128,constructorId,consID128 .
consID128,constructorRef,gordini .
consID128,name,Gordini .
consID128,nationality,French .
consID128,url,<http://en.wikipedia.org/wiki/Gordini> .
consID129,constructorId,consID129 .
consID129,constructorRef,stevens .
consID129,name,Stevens .
consID129,nationality,American .
consID129,url,<http://en.wikipedia.org/wiki/Stevens_(constructor)> .
consID130,constructorId,consID130 .
consID130,constructorRef,bugatti .
consID130,name,Bugatti .
consID130,nationality,French .
consID130,url,<http://en.wikipedia.org/wiki/Bugatti> .
consID131,constructorId,consID131 .
consID131,constructorRef,mercedes .
consID131,name,Mercedes .
consID131,nationality,German .
consID131,url,<http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One> .
consID132,constructorId,consID132 .
consID132,constructorRef,lancia .
consID132,name,Lancia .
consID132,nationality,Italian .
consID132,url,<http://en.wikipedia.org/wiki/Lancia_in_Formula_One> .
consID133,constructorId,consID133 .
consID133,constructorRef,hwm .
consID133,name,HWM .
consID133,nationality,British .
consID133,url,<http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors> .
consID134,constructorId,consID134 .
consID134,constructorRef,schroeder .
consID134,name,Schroeder .
consID134,nationality,American .
consID134,url,<http://en.wikipedia.org/wiki/Schroeder_(constructor)> .
consID135,constructorId,consID135 .
consID135,constructorRef,pawl .
consID135,name,Pawl .
consID135,nationality,American .
consID135,url,<http://en.wikipedia.org/wiki/Pawl_(constructor)> .
consID136,constructorId,consID136 .
consID136,constructorRef,pankratz .
consID136,name,Pankratz .
consID136,nationality,American .
consID136,url,<http://en.wikipedia.org/wiki/Pankratz> .
consID137,constructorId,consID137 .
consID137,constructorRef,arzani-volpini .
consID137,name,Arzani-Volpini .
consID137,nationality,Italian .
consID137,url,<http://en.wikipedia.org/wiki/Arzani-Volpini> .
consID138,constructorId,consID138 .
consID138,constructorRef,nichels .
consID138,name,Nichels .
consID138,nationality,American .
consID138,url,<http://en.wikipedia.org/wiki/Nichels> .
consID139,constructorId,consID139 .
consID139,constructorRef,bromme .
consID139,name,Bromme .
consID139,nationality,American .
consID139,url,<http://en.wikipedia.org/wiki/Bromme> .
consID140,constructorId,consID140 .
consID140,constructorRef,klenk .
consID140,name,Klenk .
consID140,nationality,German .
consID140,url,<http://en.wikipedia.org/wiki/Klenk> .
consID141,constructorId,consID141 .
consID141,constructorRef,simca .
consID141,name,Simca .
consID141,nationality,French .
consID141,url,<http://en.wikipedia.org/wiki/Simca> .
consID142,constructorId,consID142 .
consID142,constructorRef,turner .
consID142,name,Turner .
consID142,nationality,American .
consID142,url,<http://en.wikipedia.org/wiki/Turner_(constructor)> .
consID143,constructorId,consID143 .
consID143,constructorRef,del_roy .
consID143,name,Del Roy .
consID143,nationality,American .
consID143,url,<http://en.wikipedia.org/wiki/Del_Roy> .
consID144,constructorId,consID144 .
consID144,constructorRef,veritas .
consID144,name,Veritas .
consID144,nationality,German .
consID144,url,<http://en.wikipedia.org/wiki/Veritas_(constructor)> .
consID145,constructorId,consID145 .
consID145,constructorRef,bmw .
consID145,name,BMW .
consID145,nationality,German .
consID145,url,<http://en.wikipedia.org/wiki/BMW> .
consID146,constructorId,consID146 .
consID146,constructorRef,emw .
consID146,name,EMW .
consID146,nationality,East German .
consID146,url,<http://en.wikipedia.org/wiki/Eisenacher_Motorenwerk> .
consID147,constructorId,consID147 .
consID147,constructorRef,afm .
consID147,name,AFM .
consID147,nationality,German .
consID147,url,<http://en.wikipedia.org/wiki/Alex_von_Falkenhausen_Motorenbau> .
consID148,constructorId,consID148 .
consID148,constructorRef,frazer_nash .
consID148,name,Frazer Nash .
consID148,nationality,British .
consID148,url,<http://en.wikipedia.org/wiki/Frazer_Nash> .
consID149,constructorId,consID149 .
consID149,constructorRef,sherman .
consID149,name,Sherman .
consID149,nationality,American .
consID149,url,<http://en.wikipedia.org/wiki/Sherman_(constructor)> .
consID150,constructorId,consID150 .
consID150,constructorRef,deidt .
consID150,name,Deidt .
consID150,nationality,American .
consID150,url,<http://en.wikipedia.org/wiki/Deidt> .
consID151,constructorId,consID151 .
consID151,constructorRef,era .
consID151,name,ERA .
consID151,nationality,British .
consID151,url,<http://en.wikipedia.org/wiki/English_Racing_Automobiles> .
consID152,constructorId,consID152 .
consID152,constructorRef,butterworth .
consID152,name,Aston Butterworth .
consID152,nationality,British .
consID152,url,<http://en.wikipedia.org/wiki/Aston_Butterworth> .
consID153,constructorId,consID153 .
consID153,constructorRef,cisitalia .
consID153,name,Cisitalia .
consID153,nationality,Italian .
consID153,url,<http://en.wikipedia.org/wiki/Cisitalia> .
consID154,constructorId,consID154 .
consID154,constructorRef,lago .
consID154,name,Talbot-Lago .
consID154,nationality,French .
consID154,url,<http://en.wikipedia.org/wiki/Talbot-Lago> .
consID155,constructorId,consID155 .
consID155,constructorRef,hall .
consID155,name,Hall .
consID155,nationality,American .
consID155,url,<http://en.wikipedia.org/wiki/Hall_(constructor)> .
consID156,constructorId,consID156 .
consID156,constructorRef,marchese .
consID156,name,Marchese .
consID156,nationality,American .
consID156,url,<http://en.wikipedia.org/wiki/Marchese_(constructor)> .
consID157,constructorId,consID157 .
consID157,constructorRef,langley .
consID157,name,Langley .
consID157,nationality,American .
consID157,url,<http://en.wikipedia.org/wiki/Langley_(constructor)> .
consID158,constructorId,consID158 .
consID158,constructorRef,rae .
consID158,name,Rae .
consID158,nationality,American .
consID158,url,<http://en.wikipedia.org/wiki/Rae_(motorsport)> .
consID159,constructorId,consID159 .
consID159,constructorRef,olson .
consID159,name,Olson .
consID159,nationality,American .
consID159,url,<http://en.wikipedia.org/wiki/Olson_(constructor)> .
consID160,constructorId,consID160 .
consID160,constructorRef,wetteroth .
consID160,name,Wetteroth .
consID160,nationality,American .
consID160,url,<http://en.wikipedia.org/wiki/Wetteroth> .
consID161,constructorId,consID161 .
consID161,constructorRef,adams .
consID161,name,Adams .
consID161,nationality,American .
consID161,url,<http://en.wikipedia.org/wiki/Adams_(constructor)> .
consID162,constructorId,consID162 .
consID162,constructorRef,snowberger .
consID162,name,Snowberger .
consID162,nationality,American .
consID162,url,<http://en.wikipedia.org/wiki/Snowberger> .
consID163,constructorId,consID163 .
consID163,constructorRef,milano .
consID163,name,Milano .
consID163,nationality,Italian .
consID163,url,<http://en.wikipedia.org/wiki/Scuderia_Milano> .
consID164,constructorId,consID164 .
consID164,constructorRef,hrt .
consID164,name,HRT .
consID164,nationality,Spanish .
consID164,url,<http://en.wikipedia.org/wiki/Hispania_Racing> .
consID167,constructorId,consID167 .
consID167,constructorRef,cooper-maserati .
consID167,name,Cooper-Maserati .
consID167,nationality,British .
consID167,url,<http://en.wikipedia.org/wiki/Cooper_Car_Company> .
consID166,constructorId,consID166 .
consID166,constructorRef,virgin .
consID166,name,Virgin .
consID166,nationality,British .
consID166,url,<http://en.wikipedia.org/wiki/Virgin_Racing> .
consID168,constructorId,consID168 .
consID168,constructorRef,cooper-osca .
consID168,name,Cooper-OSCA .
consID168,nationality,British .
consID168,url,<http://en.wikipedia.org/wiki/Cooper_Car_Company> .
consID169,constructorId,consID169 .
consID169,constructorRef,cooper-borgward .
consID169,name,Cooper-Borgward .
consID169,nationality,British .
consID169,url,<http://en.wikipedia.org/wiki/Cooper_Car_Company> .
consID170,constructorId,consID170 .
consID170,constructorRef,cooper-climax .
consID170,name,Cooper-Climax .
consID170,nationality,British .
consID170,url,<http://en.wikipedia.org/wiki/Cooper_Car_Company> .
consID171,constructorId,consID171 .
consID171,constructorRef,cooper-castellotti .
consID171,name,Cooper-Castellotti .
consID171,nationality,British .
consID171,url,<http://en.wikipedia.org/wiki/Cooper_Car_Company> .
consID172,constructorId,consID172 .
consID172,constructorRef,lotus-climax .
consID172,name,Lotus-Climax .
consID172,nationality,British .
consID172,url,<http://en.wikipedia.org/wiki/Team_Lotus> .
consID173,constructorId,consID173 .
consID173,constructorRef,lotus-maserati .
consID173,name,Lotus-Maserati .
consID173,nationality,British .
consID173,url,<http://en.wikipedia.org/wiki/Team_Lotus> .
consID174,constructorId,consID174 .
consID174,constructorRef,de_tomaso-osca .
consID174,name,De Tomaso-Osca .
consID174,nationality,Italian .
consID174,url,<http://en.wikipedia.org/wiki/De_Tomaso> .
consID175,constructorId,consID175 .
consID175,constructorRef,de_tomaso-alfa_romeo .
consID175,name,De Tomaso-Alfa Romeo .
consID175,nationality,Italian .
consID175,url,<http://en.wikipedia.org/wiki/De_Tomaso> .
consID176,constructorId,consID176 .
consID176,constructorRef,lotus-brm .
consID176,name,Lotus-BRM .
consID176,nationality,British .
consID176,url,<http://en.wikipedia.org/wiki/Team_Lotus> .
consID177,constructorId,consID177 .
consID177,constructorRef,lotus-borgward .
consID177,name,Lotus-Borgward .
consID177,nationality,British .
consID177,url,<http://en.wikipedia.org/wiki/Team_Lotus> .
consID178,constructorId,consID178 .
consID178,constructorRef,cooper-alfa_romeo .
consID178,name,Cooper-Alfa Romeo .
consID178,nationality,British .
consID178,url,<http://en.wikipedia.org/wiki/Cooper_Car_Company> .
consID179,constructorId,consID179 .
consID179,constructorRef,de_tomaso-ferrari .
consID179,name,De Tomaso-Ferrari .
consID179,nationality,Italian .
consID179,url,<http://en.wikipedia.org/wiki/De_Tomaso> .
consID180,constructorId,consID180 .
consID180,constructorRef,lotus-ford .
consID180,name,Lotus-Ford .
consID180,nationality,British .
consID180,url,<http://en.wikipedia.org/wiki/Team_Lotus> .
consID181,constructorId,consID181 .
consID181,constructorRef,brabham-brm .
consID181,name,Brabham-BRM .
consID181,nationality,British .
consID181,url,<http://en.wikipedia.org/wiki/Brabham> .
consID182,constructorId,consID182 .
consID182,constructorRef,brabham-ford .
consID182,name,Brabham-Ford .
consID182,nationality,British .
consID182,url,<http://en.wikipedia.org/wiki/Brabham> .
consID183,constructorId,consID183 .
consID183,constructorRef,brabham-climax .
consID183,name,Brabham-Climax .
consID183,nationality,British .
consID183,url,<http://en.wikipedia.org/wiki/Brabham> .
consID184,constructorId,consID184 .
consID184,constructorRef,lds-climax .
consID184,name,LDS-Climax .
consID184,nationality,South African .
consID184,url,<http://en.wikipedia.org/wiki/LDS_(automobile)> .
consID185,constructorId,consID185 .
consID185,constructorRef,lds-alfa_romeo .
consID185,name,LDS-Alfa Romeo .
consID185,nationality,South African .
consID185,url,<http://en.wikipedia.org/wiki/LDS_(automobile)> .
consID186,constructorId,consID186 .
consID186,constructorRef,cooper-ford .
consID186,name,Cooper-Ford .
consID186,nationality,British .
consID186,url,<http://en.wikipedia.org/wiki/Cooper_Car_Company> .
consID187,constructorId,consID187 .
consID187,constructorRef,mclaren-ford .
consID187,name,McLaren-Ford .
consID187,nationality,British .
consID187,url,<http://en.wikipedia.org/wiki/Team_McLaren> .
consID188,constructorId,consID188 .
consID188,constructorRef,mclaren-seren .
consID188,name,McLaren-Serenissima .
consID188,nationality,British .
consID188,url,<http://en.wikipedia.org/wiki/Team_McLaren> .
consID189,constructorId,consID189 .
consID189,constructorRef,eagle-climax .
consID189,name,Eagle-Climax .
consID189,nationality,American .
consID189,url,<http://en.wikipedia.org/wiki/Anglo_American_Racers> .
consID190,constructorId,consID190 .
consID190,constructorRef,eagle-weslake .
consID190,name,Eagle-Weslake .
consID190,nationality,American .
consID190,url,<http://en.wikipedia.org/wiki/Anglo_American_Racers> .
consID191,constructorId,consID191 .
consID191,constructorRef,brabham-repco .
consID191,name,Brabham-Repco .
consID191,nationality,British .
consID191,url,<http://en.wikipedia.org/wiki/Brabham> .
consID192,constructorId,consID192 .
consID192,constructorRef,cooper-ferrari .
consID192,name,Cooper-Ferrari .
consID192,nationality,British .
consID192,url,<http://en.wikipedia.org/wiki/Cooper_Car_Company> .
consID193,constructorId,consID193 .
consID193,constructorRef,cooper-ats .
consID193,name,Cooper-ATS .
consID193,nationality,British .
consID193,url,<http://en.wikipedia.org/wiki/Cooper_Car_Company> .
consID194,constructorId,consID194 .
consID194,constructorRef,mclaren-brm .
consID194,name,McLaren-BRM .
consID194,nationality,British .
consID194,url,<http://en.wikipedia.org/wiki/McLaren_(racing)> .
consID195,constructorId,consID195 .
consID195,constructorRef,cooper-brm .
consID195,name,Cooper-BRM .
consID195,nationality,British .
consID195,url,<http://en.wikipedia.org/wiki/Cooper_Car_Company> .
consID196,constructorId,consID196 .
consID196,constructorRef,matra-ford .
consID196,name,Matra-Ford .
consID196,nationality,French .
consID196,url,<http://en.wikipedia.org/wiki/Matra> .
consID197,constructorId,consID197 .
consID197,constructorRef,brm-ford .
consID197,name,BRM-Ford .
consID197,nationality,British .
consID197,url,<http://en.wikipedia.org/wiki/BRM> .
consID198,constructorId,consID198 .
consID198,constructorRef,mclaren-alfa_romeo .
consID198,name,McLaren-Alfa Romeo .
consID198,nationality,British .
consID198,url,<http://en.wikipedia.org/wiki/McLaren_(racing)> .
consID199,constructorId,consID199 .
consID199,constructorRef,march-alfa_romeo .
consID199,name,March-Alfa Romeo .
consID199,nationality,British .
consID199,url,<http://en.wikipedia.org/wiki/March_Engineering> .
consID200,constructorId,consID200 .
consID200,constructorRef,march-ford .
consID200,name,March-Ford .
consID200,nationality,British .
consID200,url,<http://en.wikipedia.org/wiki/March_Engineering> .
consID201,constructorId,consID201 .
consID201,constructorRef,lotus-pw .
consID201,name,Lotus-Pratt &amp; Whitney .
consID201,nationality,British .
consID201,url,<http://en.wikipedia.org/wiki/Team_Lotus> .
consID202,constructorId,consID202 .
consID202,constructorRef,shadow-ford .
consID202,name,Shadow-Ford .
consID202,nationality,British .
consID202,url,<http://en.wikipedia.org/wiki/Shadow_Racing_Cars> .
consID203,constructorId,consID203 .
consID203,constructorRef,shadow-matra .
consID203,name,Shadow-Matra .
consID203,nationality,British .
consID203,url,<http://en.wikipedia.org/wiki/Shadow_Racing_Cars> .
consID204,constructorId,consID204 .
consID204,constructorRef,brabham-alfa_romeo .
consID204,name,Brabham-Alfa Romeo .
consID204,nationality,British .
consID204,url,<http://en.wikipedia.org/wiki/Brabham> .
consID205,constructorId,consID205 .
consID205,constructorRef,lotus_racing .
consID205,name,Lotus .
consID205,nationality,Malaysian .
consID205,url,<http://en.wikipedia.org/wiki/Lotus_Racing> .
consID206,constructorId,consID206 .
consID206,constructorRef,marussia .
consID206,name,Marussia .
consID206,nationality,Russian .
consID206,url,<http://en.wikipedia.org/wiki/Marussia_F1> .
consID207,constructorId,consID207 .
consID207,constructorRef,caterham .
consID207,name,Caterham .
consID207,nationality,Malaysian .
consID207,url,<http://en.wikipedia.org/wiki/Caterham_F1> .
consID208,constructorId,consID208 .
consID208,constructorRef,lotus_f1 .
consID208,name,Lotus F1 .
consID208,nationality,British .
consID208,url,<http://en.wikipedia.org/wiki/Lotus_F1> .
consID209,constructorId,consID209 .
consID209,constructorRef,manor .
consID209,name,Manor Marussia .
consID209,nationality,British .
consID209,url,<http://en.wikipedia.org/wiki/Manor_Motorsport> .
consID210,constructorId,consID210 .
consID210,constructorRef,haas .
consID210,name,Haas F1 Team .
consID210,nationality,American .
consID210,url,<http://en.wikipedia.org/wiki/Haas_F1_Team> .
